5,0.000002
50,0.000029
100,0.000083
200,0.000168
300,0.000430
400,0.000496
500,0.001192
600,0.001069
700,0.001479
800,0.001835
900,0.002426
1000,0.003118
1500,0.005921
2000,0.010703
2500,0.017202
3000,0.022641
4000,0.042238
5000,0.062612
6000,0.091810
